time,ele,lat,lon,speed,encoding_latency,network_latency,total_latency,number_of_satellites,image_sequence_number,stream_id
2018-12-27 20:16:59,0.0,37.29941047826087,126.96533941304338,22.254493182928158,70.75,242.75,313.5,10.0,7437.0,5.0
2018-12-27 20:17:00,0.0,37.29941428888889,126.96528866666664,16.24928517877835,69.5,239.5,309.0,10.0,7451.5,5.0
2018-12-27 20:17:01,0.0,37.29941628846155,126.96524575,13.70479146139106,67.5,265.0,332.5,10.0,7467.5,5.0
2018-12-27 20:17:02,0.0,37.29941139130435,126.96521045652176,11.421039250389402,70.0,246.5,316.5,10.0,7480.0,5.0
2018-12-27 20:17:03,0.0,37.29939929411761,126.96517913725489,11.098982686099943,72.0,253.16666666666666,325.1666666666667,10.0,7491.666666666667,5.0
2018-12-27 20:17:04,0.0,37.29937722448983,126.96515426530611,11.87817150270566,65.85714285714286,238.85714285714286,304.7142857142857,10.0,7506.142857142857,5.0
2018-12-27 20:17:05,0.0,37.29934539583332,126.96513456249995,14.217949801609466,68.2,229.0,297.2,9.8,7520.4,5.0
2018-12-27 20:17:06,0.0,37.29930655769229,126.96511355769228,16.943673725627384,68.2,274.3,342.5,9.9,7537.4,5.0
2018-12-27 20:17:07,0.0,37.29925988888886,126.9650915777778,19.972034370766522,63.833333333333336,239.0,302.8333333333333,9.833333333333334,7550.666666666667,5.0
2018-12-27 20:17:08,0.0,37.299211959183644,126.96507581632643,19.854154928085016,69.66666666666667,225.0,294.6666666666667,9.11111111111111,7565.555555555556,5.0
2018-12-27 20:17:09,0.0,37.29916340816327,126.96505479591835,20.57845499000747,70.6,243.0,313.6,9.6,7579.8,5.0
2018-12-27 20:17:10,0.0,37.29911799999999,126.96503724444455,19.038104014733065,69.8,232.2,302.0,10.0,7593.6,5.0
2018-12-27 20:17:11,0.0,37.2990825,126.96502806000002,14.524795348631327,71.6,234.2,305.8,10.0,7607.4,5.0
2018-12-27 20:17:12,0.0,37.2990503695652,126.96501321739126,13.718137065596945,70.0,222.8,292.8,9.8,7620.2,5.0
2018-12-27 20:17:13,0.0,37.29902417777778,126.96499522222224,11.96173865159436,68.66666666666667,217.66666666666666,286.3333333333333,10.0,7637.5,5.0
2018-12-27 20:17:14,0.0,37.29900539215687,126.96496770588242,11.559537468192515,72.16666666666667,226.66666666666666,298.8333333333333,10.0,7650.666666666667,5.0
2018-12-27 20:17:15,0.0,37.298992844444435,126.96493464444433,11.677774364954008,70.0,229.8,299.8,10.0,7663.2,5.0
2018-12-27 20:17:16,0.0,37.298986673913056,126.96488982608696,14.500078092163363,70.5,225.5,296.0,10.0,7682.0,5.0
2018-12-27 20:17:17,0.0,37.29898797727271,126.96484068181807,15.675426667609772,69.8,225.8,295.6,10.0,7692.8,5.0
2018-12-27 20:17:18,0.0,37.298993081632666,126.9647761632654,20.6693656788426,67.8,197.2,265.0,10.0,7707.0,5.0
2018-12-27 20:17:19,0.0,37.2990006304348,126.96470208695656,23.80779616190293,69.42857142857143,213.42857142857142,282.85714285714283,10.0,7721.714285714285,5.0
2018-12-27 20:17:20,0.0,37.299009933333316,126.96461553333339,27.84318123472071,67.5,219.75,287.25,10.0,7735.75,5.0
2018-12-27 20:17:21,0.0,37.2990213478261,126.96451421739135,32.62085656443047,68.75,225.5,294.25,10.25,7750.75,5.0
2018-12-27 20:17:22,0.0,37.29903328888889,126.96440351111107,35.61503643667875,68.625,226.625,295.25,10.0,7765.625,5.0
2018-12-27 20:17:23,0.0,37.29904404347827,126.96429710869562,34.19275869402955,72.0,234.8,306.8,10.2,7781.0,5.0
2018-12-27 20:17:24,0.0,37.2990515106383,126.96419859574469,31.547206927766375,70.71428571428571,229.57142857142858,300.2857142857143,11.0,7793.0,5.0
2018-12-27 20:17:25,0.0,37.29905788372093,126.96410893023253,28.698353014829014,68.0,219.66666666666666,287.6666666666667,11.0,7807.0,5.0
2018-12-27 20:17:26,0.0,37.299065733333336,126.96402308888892,27.545582144704426,72.33333333333333,228.33333333333334,300.6666666666667,11.0,7821.5,5.0
2018-12-27 20:17:27,0.0,37.29908156521743,126.96395176086945,23.607224206914832,69.25,234.75,304.0,11.0,7837.5,5.0
2018-12-27 20:17:28,0.0,37.29911231999999,126.96389289999992,22.44999610322994,69.75,233.75,303.5,10.0,7850.0,5.0
2018-12-27 20:17:29,0.0,37.29915460869564,126.96385108695655,21.561192825826762,69.8,244.8,314.6,11.0,7863.4,5.0
2018-12-27 20:17:30,0.0,37.299207674418625,126.9638299302326,22.30999175685734,72.16666666666667,235.33333333333334,307.5,11.0,7877.666666666667,5.0
2018-12-27 20:17:31,0.0,37.299274156862765,126.96382078431367,26.80190904654235,69.25,209.625,278.875,11.0,7892.5,5.0
2018-12-27 20:17:32,0.0,37.299353630434766,126.9638172391305,31.869092909367946,70.0,222.5,292.5,11.0,7907.0,5.0
2018-12-27 20:17:33,0.0,37.29943960869565,126.96381380434792,34.47319649043044,70.85714285714286,208.0,278.85714285714283,11.0,7919.714285714285,5.0
2018-12-27 20:17:34,0.0,37.299534787234045,126.96381046808514,38.15764024095763,71.0,226.0,297.0,11.0,7936.0,5.0
2018-12-27 20:17:35,0.0,37.299638304347845,126.96380647826096,41.503994254252575,72.66666666666667,226.33333333333334,299.0,10.0,7952.333333333333,5.0
2018-12-27 20:17:36,0.0,37.299740717391295,126.96380115217396,41.077149629838196,70.72727272727273,200.36363636363637,271.09090909090907,10.0,7963.909090909091,5.0
2018-12-27 20:17:37,0.0,37.29984660416666,126.96379618749997,42.46364722119702,66.66666666666667,225.16666666666666,291.8333333333333,10.0,7977.0,5.0
2018-12-27 20:17:38,0.0,37.29996004347826,126.9637903043478,45.49949245685441,69.42857142857143,222.57142857142858,292.0,10.0,7990.714285714285,5.0
2018-12-27 20:17:39,0.0,37.30007102127659,126.9637841914893,44.51704276479567,65.66666666666667,218.33333333333334,284.0,10.0,8004.0,5.0
2018-12-27 20:17:40,0.0,37.300180173913056,126.96377999999994,43.76334028942128,68.0,216.0,284.0,9.0,8021.333333333333,5.0
2018-12-27 20:17:41,0.0,37.300290222222245,126.9637774222222,44.109533559742374,70.66666666666667,219.16666666666666,289.8333333333333,9.0,8032.5,5.0
2018-12-27 20:17:42,0.0,37.30039106122449,126.96377495918368,40.41887414583657,67.0,238.8,305.8,9.6,8049.2,5.0
2018-12-27 20:17:43,0.0,37.3004759767442,126.96377399999992,34.03128241171912,70.16666666666667,225.33333333333334,295.5,9.333333333333334,8060.833333333333,5.0
2018-12-27 20:17:44,0.0,37.30054608163266,126.96377712244897,28.1121734211799,72.4,245.2,317.6,10.0,8074.8,5.0
2018-12-27 20:17:45,0.0,37.30059786956523,126.96379776086953,21.77189001581873,70.66666666666667,245.41666666666666,316.0833333333333,10.0,8090.083333333333,5.0
2018-12-27 20:17:46,0.0,37.30063367346936,126.96383748979588,19.138376940125834,67.83333333333333,226.16666666666666,294.0,10.0,8105.333333333333,5.0
