time,ele,lat,lon,speed,avg_latency,seq,antennas,buildings,avg_build_height
2018-12-14 16:14:39,0.0,37.290850914545445,126.9702442309092,28.463985391272967,171.8,10363.0,0,1,0.0
2018-12-14 16:14:40,0.0,37.29085635689654,126.97015014655167,30.075620097725903,212.8793103448276,10419.5,0,1,0.0
2018-12-14 16:14:41,0.0,37.29085887592588,126.9700651796296,27.108371146326572,313.55555555555554,10475.5,0,1,0.0
2018-12-14 16:14:42,0.0,37.290856415517226,126.96997822068964,27.742201559798552,343.4310344827586,10531.5,0,1,0.0
2018-12-14 16:14:43,0.0,37.290843789473676,126.96990022807006,25.375579379865343,365.03508771929825,10589.0,0,0,0.0
2018-12-14 16:14:44,0.0,37.29081618620691,126.96981802413792,28.447542697575955,401.67241379310343,10646.5,0,0,0.0
2018-12-14 16:14:45,0.0,37.290773562711856,126.9697535440678,26.72825194542732,415.3898305084746,10705.016949152543,0,0,0.0
2018-12-14 16:14:46,0.0,37.29071494035088,126.96971784210528,26.10523105299275,412.70175438596493,10762.982456140351,0,0,0.0
2018-12-14 16:14:47,0.0,37.29064564107144,126.96969596785722,28.633981698493216,444.42857142857144,10819.5,0,0,0.0
2018-12-14 16:14:48,0.0,37.290560376744196,126.96968407209303,34.37953418349902,376.74418604651163,10869.0,0,0,0.0
2018-12-14 16:14:49,0.0,37.29046399599999,126.96967516999993,38.7287385002252,166.26,10915.5,0,0,0.0
2018-12-14 16:14:50,0.0,37.29036061864409,126.96967029661016,41.457619286902094,158.96610169491527,10970.0,0,0,0.0
2018-12-14 16:14:51,0.0,37.29024087833332,126.9696693016666,47.98699799719365,170.43333333333334,11029.5,0,0,0.0
2018-12-14 16:14:52,0.0,37.29011953392859,126.96965980714292,48.722917766742086,192.41071428571428,11087.5,0,0,0.0
2018-12-14 16:14:53,0.0,37.289988558620706,126.96965180517246,52.55034326391981,174.31034482758622,11144.5,0,0,0.0
2018-12-14 16:14:54,0.0,37.28986072499998,126.96964715892861,51.25075797467675,184.14285714285714,11201.5,0,0,0.0
2018-12-14 16:14:55,0.0,37.289728339215664,126.96964028823524,53.09883036879919,174.90196078431373,11255.039215686274,0,0,0.0
2018-12-14 16:14:56,0.0,37.2895875745098,126.96962972549026,56.51191520360015,151.8235294117647,11305.960784313726,0,0,0.0
2018-12-14 16:14:57,0.0,37.28943847457627,126.96961901525425,59.84931850900541,160.71186440677965,11361.0,0,0,0.0
2018-12-14 16:14:58,0.0,37.28928674354843,126.96960756612917,60.915705518887144,248.69354838709677,11421.5,0,0,0.0
2018-12-14 16:14:59,0.0,37.289133666129025,126.96959500967749,61.476292700339734,457.5483870967742,11483.5,0,0,0.0
2018-12-14 16:15:00,0.0,37.28897528775511,126.96958155714287,63.61491685317371,527.5918367346939,11539.0,0,0,0.0
2018-12-14 16:15:01,0.0,37.288818466666676,126.96956761111105,63.00317822676993,525.1111111111111,11586.0,0,0,0.0
2018-12-14 16:15:02,0.0,37.28866531346154,126.9695534711538,61.541525285048486,558.75,11634.5,0,0,0.0
2018-12-14 16:15:03,0.0,37.288498604545445,126.96954064318184,66.93370331631348,520.8636363636364,11682.5,0,0,0.0
2018-12-14 16:15:04,0.0,37.28834317272729,126.96952926909096,62.394803542985436,562.1636363636363,11732.0,0,0,0.0
2018-12-14 16:15:05,0.0,37.28818201951219,126.96951719024389,64.69690282092837,589.0487804878048,11780.0,0,0,0.0
2018-12-14 16:15:06,0.0,37.28802542222221,126.96950338222214,62.910623592602775,536.7111111111111,11823.0,0,0,0.0
2018-12-14 16:15:07,0.0,37.28786579166666,126.96948905555554,64.13484773584557,510.94444444444446,11863.5,0,0,0.0
2018-12-14 16:15:08,0.0,37.287714695000005,126.96947436499997,60.73290261147159,563.625,11901.5,0,0,0.0
2018-12-14 16:15:09,0.0,37.28755929268293,126.96945956097554,62.45611974233534,640.170731707317,11942.0,0,0,0.0
2018-12-14 16:15:10,0.0,37.28740492962963,126.96944427407412,62.05273770672058,589.5925925925926,11976.0,0,0,0.0
2018-12-14 16:15:11,0.0,37.28726577619048,126.96943084285708,55.929951455865144,699.8571428571429,12010.52380952381,0,4,0.0
2018-12-14 16:15:12,0.0,37.28713494166667,126.96941864583334,52.57598062143463,1345.25,12043.458333333334,0,7,0.6428571428571429
2018-12-14 16:15:13,0.0,37.28692916666666,126.96939668333334,82.76114665659412,853.7083333333334,12067.5,0,4,1.125
2018-12-14 16:15:14,0.0,37.286800211428556,126.96938261714287,51.8730765166816,725.4571428571429,12097.0,0,6,2.1
2018-12-14 16:15:15,0.0,37.28665138139535,126.96936568604652,59.88746535926826,681.2558139534884,12136.0,0,5,2.52
2018-12-14 16:15:16,0.0,37.28650927249999,126.96934972749997,57.17702051677478,738.35,12177.5,0,8,1.6875
2018-12-14 16:15:17,0.0,37.28637174358972,126.96933483076926,55.31901865020369,702.2051282051282,12217.0,0,9,1.5
2018-12-14 16:15:18,0.0,37.28621430555557,126.96931910555554,63.29222712244051,716.4166666666666,12254.5,0,11,1.2272727272727273
2018-12-14 16:15:19,0.0,37.28607772045452,126.96930452500006,54.9335716106245,710.1590909090909,12294.5,0,14,0.9642857142857143
2018-12-14 16:15:20,0.0,37.285944984090904,126.96928958636373,53.40694429802892,691.9318181818181,12338.5,0,17,0.31764705882352945
2018-12-14 16:15:21,0.0,37.28581047173914,126.96927670000002,54.062208309967325,654.8260869565217,12383.5,0,19,0.6736842105263158
2018-12-14 16:15:22,0.0,37.28568770612246,126.96926502244901,49.33903247459071,696.8775510204082,12431.0,0,19,2.2210526315789476
2018-12-14 16:15:23,0.0,37.28557711509434,126.96925644339625,44.40370788777803,677.5849056603773,12482.0,0,19,2.2210526315789476
