time,ele,lat,lon,speed,encoding_latency,network_latency,total_latency,number_of_satellites,image_sequence_number,stream_id
2018-12-27 19:59:04,0.0,37.299363710843345,126.9654112289156,22.189268170795316,66.33333333333333,251.13333333333333,317.46666666666664,8.066666666666666,8923.0,5.0
2018-12-27 19:59:05,0.0,37.29936864516131,126.96534332258061,21.737906526635463,67.25,208.0,275.25,7.625,8938.75,5.0
2018-12-27 19:59:06,0.0,37.299372792682874,126.96529621951218,15.107640457990005,66.3076923076923,151.0,217.30769230769232,9.538461538461538,8953.615384615385,5.0
2018-12-27 19:59:07,0.0,37.2993715890411,126.96525564383566,12.944061645227972,66.5,224.5,291.0,10.0,8966.75,5.0
2018-12-27 19:59:08,0.0,37.299364410256416,126.9652209358974,11.43240007726757,65.92307692307692,154.0,219.92307692307693,10.0,8983.23076923077,5.0
2018-12-27 19:59:09,0.0,37.29934940740739,126.96519820987649,9.414672278669768,67.2,141.8,209.0,7.266666666666667,8998.0,5.0
2018-12-27 19:59:10,0.0,37.29932965432098,126.96517246913564,11.401758587403501,66.2,137.66666666666666,203.86666666666667,7.733333333333333,9013.0,5.0
2018-12-27 19:59:11,0.0,37.299297584269674,126.96514946067403,14.797834270776768,66.6,697.2,763.8,9.0,9028.0,5.0
2018-12-27 19:59:12,0.0,37.29927194285714,126.96512917142856,12.141952144683795,65.83333333333333,1820.8333333333333,1886.6666666666667,9.166666666666666,9038.666666666666,5.0
2018-12-27 19:59:13,0.0,37.29920059374999,126.96511365625007,29.017802235255264,66.75,838.0,904.75,8.25,9058.5,5.0
2018-12-27 19:59:14,0.0,37.29915274545458,126.96510418181829,19.411627762106612,64.8,455.8,520.6,9.2,9072.5,5.0
2018-12-27 19:59:15,0.0,37.29909947887324,126.96509361971827,21.610512870580607,67.38461538461539,163.3846153846154,230.76923076923077,10.0,9088.76923076923,5.0
2018-12-27 19:59:16,0.0,37.299057936708884,126.96509772151897,16.69930335812693,66.07692307692308,153.0,219.07692307692307,10.0,9102.692307692309,5.0
2018-12-27 19:59:17,0.0,37.29902908974358,126.96509394871795,11.622823136454532,66.33333333333333,150.93333333333334,217.26666666666668,8.0,9118.0,5.0
2018-12-27 19:59:18,0.0,37.29900674025978,126.9650737272727,11.035218472654883,67.66666666666667,159.25,226.91666666666666,7.25,9133.0,5.0
2018-12-27 19:59:19,0.0,37.29899219753087,126.96504122222224,11.888768558652197,67.07692307692308,148.69230769230768,215.76923076923077,8.384615384615385,9147.23076923077,5.0
2018-12-27 19:59:20,0.0,37.298981445783134,126.96499786747012,14.477145033660163,66.91666666666667,151.66666666666666,218.58333333333334,8.5,9163.166666666666,5.0
2018-12-27 19:59:21,0.0,37.29897447435894,126.96494385897444,17.44259081850433,67.3076923076923,153.46153846153845,220.76923076923077,8.384615384615385,9178.23076923077,5.0
2018-12-27 19:59:22,0.0,37.298974675000025,126.96488241250013,19.588715818694062,66.92307692307692,160.3846153846154,227.30769230769232,8.153846153846153,9192.846153846154,5.0
2018-12-27 19:59:23,0.0,37.298977392405035,126.96480783544301,23.799382710668766,66.38461538461539,155.3846153846154,221.76923076923077,8.461538461538462,9207.384615384615,5.0
2018-12-27 19:59:24,0.0,37.29898228571428,126.9647232077922,27.049662204271076,66.78571428571429,166.64285714285714,233.42857142857142,8.214285714285714,9223.142857142857,5.0
2018-12-27 19:59:25,0.0,37.2989895185185,126.96462706172858,30.787193028314704,66.5,159.42857142857142,225.92857142857142,9.071428571428571,9237.57142857143,5.0
2018-12-27 19:59:26,0.0,37.298995402597434,126.96451768831164,34.94683961617101,65.61538461538461,158.69230769230768,224.30769230769232,10.0,9253.461538461539,5.0
2018-12-27 19:59:27,0.0,37.29900323456791,126.96440325925931,36.61365542893516,67.5,148.16666666666666,215.66666666666666,9.416666666666666,9267.166666666666,5.0
2018-12-27 19:59:28,0.0,37.299012312500004,126.9642936875,35.11935177006208,66.5,163.91666666666666,230.41666666666666,9.75,9282.666666666666,5.0
2018-12-27 19:59:29,0.0,37.29901980000002,126.96419718750019,30.90925454085713,66.71428571428571,160.71428571428572,227.42857142857142,10.214285714285714,9297.642857142857,5.0
2018-12-27 19:59:30,0.0,37.29902690243902,126.96410657317087,29.026853051229455,66.3076923076923,147.92307692307693,214.23076923076923,10.384615384615385,9313.153846153846,5.0
2018-12-27 19:59:31,0.0,37.29903491025643,126.96403198717948,23.99286993332096,66.53846153846153,160.3846153846154,226.92307692307693,10.0,9328.384615384615,5.0
2018-12-27 19:59:32,0.0,37.299051599999984,126.96396819999984,21.406446503611694,66.78571428571429,175.28571428571428,242.07142857142858,10.571428571428571,9342.642857142857,5.0
2018-12-27 19:59:33,0.0,37.29908292405066,126.96391107594937,22.11799947497955,66.2,161.46666666666667,227.66666666666666,10.533333333333333,9358.0,5.0
2018-12-27 19:59:34,0.0,37.299131746835464,126.96386989873417,23.561261395284436,66.85714285714286,149.85714285714286,216.71428571428572,10.5,9373.42857142857,5.0
2018-12-27 19:59:35,0.0,37.299196620253184,126.96384294936712,27.380760163253605,66.78571428571429,152.5,219.28571428571428,10.714285714285714,9387.642857142857,5.0
2018-12-27 19:59:36,0.0,37.29926925641032,126.96383137179481,29.342002928841985,66.75,152.0,218.75,10.416666666666666,9403.0,5.0
2018-12-27 19:59:37,0.0,37.299349461538455,126.96382502564104,32.205823620016204,66.8,161.8,228.6,11.0,9418.0,5.0
2018-12-27 19:59:38,0.0,37.29943578750002,126.96381627500004,34.7074321136476,67.76923076923077,158.6153846153846,226.3846153846154,11.0,9433.307692307691,5.0
2018-12-27 19:59:39,0.0,37.29952785526313,126.96380301315793,37.13759637214194,66.71428571428571,173.28571428571428,240.0,11.0,9448.142857142857,5.0
2018-12-27 19:59:40,0.0,37.2996323012048,126.96378772289147,42.13958946701112,65.92857142857143,148.28571428571428,214.21428571428572,11.0,9463.42857142857,5.0
2018-12-27 19:59:41,0.0,37.29973911250005,126.96377586249976,42.97130554329191,67.28571428571429,157.0,224.28571428571428,11.0,9478.357142857143,5.0
2018-12-27 19:59:42,0.0,37.2998517594937,126.96376758227846,45.22040789332175,66.06666666666666,159.13333333333333,225.2,10.533333333333333,9493.0,5.0
2018-12-27 19:59:43,0.0,37.299968506329115,126.96376235443068,46.81598657422129,66.83333333333333,166.75,233.58333333333334,10.0,9508.333333333334,5.0
2018-12-27 19:59:44,0.0,37.30008196250001,126.96375921250012,45.47861020470711,66.64285714285714,160.14285714285714,226.78571428571428,10.0,9523.42857142857,5.0
2018-12-27 19:59:45,0.0,37.30019067532471,126.96376164935067,43.57360788649207,66.15384615384616,162.15384615384616,228.30769230769232,9.23076923076923,9537.615384615385,5.0
2018-12-27 19:59:46,0.0,37.300298594936685,126.96376936708847,43.318725564572894,66.75,158.66666666666666,225.41666666666666,9.583333333333334,9552.0,5.0
2018-12-27 19:59:47,0.0,37.30039720512822,126.96377603846143,39.57523609878869,66.85714285714286,158.21428571428572,225.07142857142858,10.571428571428571,9567.57142857143,5.0
2018-12-27 19:59:48,0.0,37.30047961250001,126.9637852125001,33.15400762442468,66.66666666666667,169.53333333333333,236.2,10.733333333333333,9583.0,5.0
2018-12-27 19:59:49,0.0,37.30054817721516,126.96380827848095,28.444167769638284,66.5,155.25,221.75,10.75,9598.75,5.0
2018-12-27 19:59:50,0.0,37.30059958749999,126.9638539875001,25.234753489249336,65.92307692307692,164.15384615384616,230.07692307692307,10.538461538461538,9613.076923076924,5.0
2018-12-27 19:59:51,0.0,37.30063082278479,126.96391513924071,23.16703148957414,66.73333333333333,169.46666666666667,236.2,10.666666666666666,9628.0,5.0
2018-12-27 19:59:52,0.0,37.30064476923077,126.96398867948712,24.100432098676183,66.16666666666667,151.66666666666666,217.83333333333334,9.916666666666666,9642.333333333334,5.0
2018-12-27 19:59:53,0.0,37.30064420987654,126.9640696172838,25.802599711356454,66.14285714285714,164.78571428571428,230.92857142857142,9.071428571428571,9658.214285714286,5.0
2018-12-27 19:59:54,0.0,37.30063583544302,126.96416232911405,29.744930353928694,67.63636363636364,157.27272727272728,224.9090909090909,9.818181818181818,9673.09090909091,5.0
2018-12-27 19:59:55,0.0,37.300626878048774,126.96426152439025,31.824910769013442,66.92307692307692,158.84615384615384,225.76923076923077,9.0,9687.615384615385,5.0
2018-12-27 19:59:56,0.0,37.3006166309524,126.96437792857135,37.33426695759796,66.76923076923077,169.53846153846155,236.30769230769232,8.692307692307692,9702.846153846154,5.0
2018-12-27 19:59:57,0.0,37.300604658227826,126.96449408860745,37.33946671115508,66.5,156.78571428571428,223.28571428571428,9.0,9717.785714285714,5.0
2018-12-27 19:59:58,0.0,37.30058985714287,126.96461909523822,40.28909302623867,67.13333333333334,160.8,227.93333333333334,9.0,9733.0,5.0
2018-12-27 19:59:59,0.0,37.30057757317074,126.96472949999992,35.537848376647936,66.6,145.46666666666667,212.06666666666666,9.0,9748.0,5.0
